Plano:,Projeto:,Avaliador:,Orientador:,Vigência:,Área:,Subárea:,Programa:,Centro:
EPIDEMIOLOGIA DO CÂNCER MAMÁRIO CANINO NO ESTADO DA PARAÍBA,PREDILEÇÃO RACIAL NA EXPRESSÃO DE FATORES PROGNÓSTICOS E PREDITIVOS DO CÂNCER DE MAMA CANINO NO ESTADO DA PARAÍBA,DANILA BARREIRO CAMPOS,RICARDO BARBOSA DE LUCENA,2016,Medicina Veterinária,,PIBIC,
INVESTIGAÇÃO DE CASOS NATURAIS DE ABORTOS E MALFORMAÇÕES ASSOCIADOS AO CONSUMO DE CAESALPINIA PYRAMIDALIS POR CABRAS,POTENCIAL TÓXICO DA PLANTA CAESALPINIA PYRAMIDALIS COMO CAUSA DE ABORTOS E MALFORMAÇÕES EM CAPRINOS E RATOS,DANILA BARREIRO CAMPOS,RICARDO BARBOSA DE LUCENA,2016,Medicina Veterinária,,PIBIC,
"AFERIÇÃO DA FREQUÊNCIA CARDÍACA, PRESSÃO ARTERIAL E TPC DE FELINOS TRATADOS COM ACEPROMAZINA POR MEIO DA FARMACOPUNTURA",AVALIAÇÃO DOS EFEITOS CARDIOVASCULARES E HEMATOLÓGICOS DA ACEPROMAZINA EM FELINOS POR MEIO DA FARMACOPUNTURA,KARLA PRISCILA GARRIDO BEZERRA,SIMONE BOPP,2016,Medicina Veterinária,,PIVIC,
AVALIAÇÃO DO HEMOGRAMA DE FELINOS TRATADOS COM ACEPROMAZINA POR MEIO DA FARMACOPUNTURA,AVALIAÇÃO DOS EFEITOS CARDIOVASCULARES E HEMATOLÓGICOS DA ACEPROMAZINA EM FELINOS POR MEIO DA FARMACOPUNTURA,KARLA PRISCILA GARRIDO BEZERRA,SIMONE BOPP,2016,Medicina Veterinária,,PIVIC,
AVALIAÇÃO DO GRAU DE SEDAÇÃO DE GALINHAS DOMÉSTICAS TRATADAS COM CETAMINA E MIDAZOLAM INTRANASAL,AVALIAÇÃO DOS EFEITOS CLÍNICOS E HISTOPATOLÓGICOS DA CETAMINA COM MIDAZOLAM INTRANASAL EM GALINHAS DOMÉSTICAS,DANILA BARREIRO CAMPOS,SIMONE BOPP,2016,Medicina Veterinária,,PIBIC,
AFERIÇÃO DE VARIÁVEIS FISIOLÓGICAS E AVALIAÇÃO DOS EFEITOS HISTOPATOLÓGICOS DE GALINHAS DOMÉSTICAS TRATADAS COM CETAMINA E MIDAZOLAM INTRANASAL,AVALIAÇÃO DOS EFEITOS CLÍNICOS E HISTOPATOLÓGICOS DA CETAMINA COM MIDAZOLAM INTRANASAL EM GALINHAS DOMÉSTICAS,KARLA PRISCILA GARRIDO BEZERRA,SIMONE BOPP,2016,Medicina Veterinária,,PIVIC,
"INVESTIGAÇÃO DOS EFEITOS DA TRANSGENIA PARA O GENE BMAL1A NA CELULARIDADE, VOLUME CELULAR E NA REPLICAÇÃO MITOCONDRIAL DO MÚSCULO ESQUELÉTICO DO PEIXE-ZEBRA (DANIO RERIO)",ESTUDO MOLECULAR DO RELÓGIO BIOLÓGICO DO PEIXE-ZEBRA (DANIO RERIO): IMPLICAÇÕES NO CRESCIMENTO SOMÁTICO E TECIDUAL,ALEXANDRE RAMLO TORRE PALMA,IAN PORTO GURGEL DO AMARAL,2016,Recursos Pesqueiros e Engenharia de Pesca,,PIBIC,
EXPRESSÃO CIRCADIANA DE GENES DO MECANISMO DO RELÓGIO MOLECULAR NO CÉREBRO DA TILÁPIA-DO-NILO (OREOCHROMIS NILOTICUS),ESTUDO MOLECULAR DO RELÓGIO BIOLÓGICO DA TILÁPIA-DO-NILO (OREOCHROMIS NILOTICUS),ALEXANDRE RAMLO TORRE PALMA,IAN PORTO GURGEL DO AMARAL,2016,Recursos Pesqueiros e Engenharia de Pesca,,PIBIC,
EXPRESSÃO CIRCADIANA DE GENES DO MECANISMO DO RELÓGIO MOLECULAR NO FÍGADO DA TILÁPIA-DO-NILO (OREOCHROMIS NILOTICUS),ESTUDO MOLECULAR DO RELÓGIO BIOLÓGICO DA TILÁPIA-DO-NILO (OREOCHROMIS NILOTICUS),ALEXANDRE RAMLO TORRE PALMA,IAN PORTO GURGEL DO AMARAL,2016,Recursos Pesqueiros e Engenharia de Pesca,,PIVIC,
IDENTIFICAÇÃO DAS ESPÉCIES DE OSTRAS DO GÊNERO CRASSOSTREA CULTIVADAS SEM SISTEMAS ARTESANAIS E DAS ESPÉCIES DO PARASITA DO GÊNERO PERKINSUS QUE AS INFECTAM,"CRESCIMENTO, MORTALIDADE E INCIDÊNCIA DE PERKINSUS  SPP. INFECTANDO OSTRAS CRASSOSTREA SPP. DURANTE AS ETAPAS DE PRODUÇÃO ARTESANAL.",ALEXANDRE RAMLO TORRE PALMA,PATRICIA MIRELLA DA SILVA SCARDUA,2016,Recursos Pesqueiros e Engenharia de Pesca,,PIBIC,
AVALIAÇÃO DA SUSCEPTIBILIDADE DIFERENCIAL DE OSTRAS CRASSOSTREA À INFECÇÃO POR PERKINSUS SPP,AVALIAÇÃO DA SUSCEPTIBILIDADE DIFERENCIAL DE OSTRAS CRASSOSTREA À INFECÇÃO POR PERKINSUS SPP.,ALEXANDRE RAMLO TORRE PALMA,PATRICIA MIRELLA DA SILVA SCARDUA,2016,Recursos Pesqueiros e Engenharia de Pesca,,PIBIC,
ENCAPSULAÇÃO DE LIPASES EM SISTEMAS BIOPOLIMÉRICOS,IMPACTO DE TECNOLOGIAS DE ENCAPSULAÇÃO NA ATIVIDADE DE LIPASES,HAISSA ROBERTA CARDARELLI,ANA LUIZA MATTOS BRAGA,2016,Ciência e Tecnologia de Alimentos,,PIBITI,
DESENVOLVIMENTO DE TECNOLOGIA SOCIAL PARA ENCAPSULAÇÃO DE VITAMINA A,ENRIQUECIMENTO DE PRODUTOS DA AGRICULTURA FAMILIAR COM NUTRIENTES ENCAPSULADOS,HAISSA ROBERTA CARDARELLI,ANA LUIZA MATTOS BRAGA,2016,Ciência e Tecnologia de Alimentos,,PIBITI,
DESENVOLVIMENTO DE TECNOLOGIAS DE ENCAPSULAÇÃO DE ÓLEOS NUTRICIONAIS,ENRIQUECIMENTO DE PRODUTOS DA AGRICULTURA FAMILIAR COM NUTRIENTES ENCAPSULADOS,HAISSA ROBERTA CARDARELLI,ANA LUIZA MATTOS BRAGA,2016,Ciência e Tecnologia de Alimentos,,PIBITI,
CARACTERIZAÇÃO FÍSICA E NUTRICIONAL DO FRUTO DE GOJI BERRY (LYCIUM BARBARUM L.),EXTRATO DE GOJI BERRY (LYCIUM BARBARUM L.): ESTUDO DO POTENCIAL ANTIOXIDANTE PARA OTIMIZAÇÃO DA ESTABILIDADE TERMO-OXIDATIVA DE ÓLEOS COMESTÍVEIS,MARTA SUELY MADRUGA,ANGELA MARIA TRIBUZY DE MAGALHÃES CORDEIRO,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
POTENCIAL ANTIOXIDANTE DE EXTRATOS DE GOJI BERRY (LYCIUM BARBARUM L.),EXTRATO DE GOJI BERRY (LYCIUM BARBARUM L.): ESTUDO DO POTENCIAL ANTIOXIDANTE PARA OTIMIZAÇÃO DA ESTABILIDADE TERMO-OXIDATIVA DE ÓLEOS COMESTÍVEIS,RICARDO TARGINO MOREIRA,ANGELA MARIA TRIBUZY DE MAGALHÃES CORDEIRO,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
PROPRIEDADE ANTIBACTERIANA E ANTIFÚNGICA DE DIFERENTES EXTRATOS DE CÚRCUMA (CURCUMA LONGA L.),AVALIAÇÃO DA ATIVIDADE ANTIMICROBIANA DE EXTRATOS DE CÚRCUMA OBTIDOS A PARTIR DE RIZOMAS SECOS DE CURCUMA LONGA L. PRODUZIDOS NO ESTADO DA PARAÍBA,LAESIO PEREIRA MARTINS,CARLOS ROBERTO MARINHO DA SILVA FILHO,2016,Ciência e Tecnologia de Alimentos,,PIVIC,
QUALIDADE DO URUCUM PRODUZIDO PELOS AGRICULTORES FAMILIARES DO BREJO PARAIBANO,ÓLEO FUNCIONAL DE URUCUM - HIPOCOLESTEROLÊMICO NATURAL,FERNANDA VANESSA GOMES DA SILVA,CAROLINA LIMA CAVALCANTI DE ALBUQUERQUE,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
ATIVIDADE ANTIMICROBIANA DO ÓLEO ESSENCIAL DE ORÉGANO (ORIGANUM VULGARE L.) EM QUEIJO MINAS FRESCAL,ATIVIDADE ANTIMICROBIANA DO ÓLEO ESSENCIAL DE ORÉGANO (ORIGANUM VULGARE L.) EM QUEIJO MINAS FRESCAL,GEÍZA ALVES AZERÊDO DE OLIVEIRA,EDVALDO MESQUITA BELTRAO FILHO,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
IDENTIFICAÇÃO DOS CONSTITUINTES QUÍMICOS DO ÓLEO ESSENCIAL DE ORÉGANO (ORIGANUM VULGARE L.) E AVALIAÇÃO DE SUA ATIVIDADE CITOTOXIPOTENCIAL FRENTE À ARTEMIA SALINA LEACH,ATIVIDADE ANTIMICROBIANA DO ÓLEO ESSENCIAL DE ORÉGANO (ORIGANUM VULGARE L.) EM QUEIJO MINAS FRESCAL,GEÍZA ALVES AZERÊDO DE OLIVEIRA,EDVALDO MESQUITA BELTRAO FILHO,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
CARACTERÍSTICAS SENSORIAIS DE MANTEIGA DA TERRA SUBMETIDA A MICROENCAPSULAÇÃO,INFLUÊNCIA DA MICROENCAPSULAÇÃO NAS CARACTERÍSTICAS FÍSICO-QUÍMICAS E SENSORIAIS DE MANTEIGA DA TERRA,FERNANDA VANESSA GOMES DA SILVA,ESMERALDA PARANHOS DOS SANTOS,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
ELABORAÇÃO E CARACTERIZAÇÃO FÍSICO-QUÍMICA E SENSORIAL DE BEBIDAS TIPO SMOOTHIE DE FRUTAS TROPICAIS ADICIONADAS DE LACTOBACILLUS ACIDOPHILLUS (LA-05),DESENVOLVIMENTO DE BEBIDAS TIPO SMOOTHIE DE FRUTAS TROPICAIS ADICIONADAS DE LACTOBACILLUS PARACASEI (LC-01),SELMA DOS PASSOS BRAGA,ESTEFÂNIA FERNANDES GARCIA,2016,Ciência e Tecnologia de Alimentos,,PIVIC,
VIABILIDADE E SOBREVIVÊNCIA ÀS CONDIÇÕES SIMULADAS DO TRATO GASTROINTESTINAL DE LACTOBACILLUS ACIDOPHILLUS (LA-05) EM BEBIDAS TIPO SMOOTHIE DE FRUTAS TROPICAIS,DESENVOLVIMENTO DE BEBIDAS TIPO SMOOTHIE DE FRUTAS TROPICAIS ADICIONADAS DE LACTOBACILLUS PARACASEI (LC-01),SELMA DOS PASSOS BRAGA,ESTEFÂNIA FERNANDES GARCIA,2016,Ciência e Tecnologia de Alimentos,,PIVIC,
ESTABILIDADE DOS COMPOSTOS BIOATIVOS DE POLPA DE MANGA DAS VARIEDADES TOMMY ATKINS E KEITT CULTIVADAS SOB O SISTEMA CONVENCIONAL E ORGÂNICO,QUALIDADE E COMPOSTOS BIOATIVOS DE POLPA DE MANGA DAS VARIEDADES TOMMY ATKINS E KEITT CULTIVADAS SOB O SISTEMA CONVENCIONAL E ORGÂNICO,ESMERALDA PARANHOS DOS SANTOS,FERNANDA VANESSA GOMES DA SILVA,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
CARACTERIZAÇÃO E ESTABILIDADE FÍSICO-QUÍMICA DE POLPA DE MANGA DAS VARIEDADES TOMMY ATKINS E KEITT CULTIVADAS SOB O SISTEMA CONVENCIONAL E ORGÂNICO,QUALIDADE E COMPOSTOS BIOATIVOS DE POLPA DE MANGA DAS VARIEDADES TOMMY ATKINS E KEITT CULTIVADAS SOB O SISTEMA CONVENCIONAL E ORGÂNICO,ESMERALDA PARANHOS DOS SANTOS,FERNANDA VANESSA GOMES DA SILVA,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
FORMULAÇÃO E CARACTERIZAÇÃO DE SALSICHAS COM REDUÇÃO PARCIAL E/OU TOTAL DE GORDURA,"PRODUTOS CÁRNEOS FORMULADOS COM TEORES REDUZIDOS DE GORDURA, SAL E/OU NITRITO, A PARTIR DA APLICAÇÃO DE SUBSTÂNCIA BIOATIVA E ÓLEOS ESSENCIAIS DE ORÉGANO (ORIGANUM VULGARE L.) E ALECRIM (ROSMARINUS OFFICINALIS).",JULIANA ESCARIAO DA NOBREGA,GEÍZA ALVES AZERÊDO DE OLIVEIRA,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
ÓLEOS ESSENCIAIS DE ORÉGANO E ALECRIM COMO COADJUVANTES NA CONSERVAÇÃO DE SALSICHAS FORMULADAS COM TEORES REDUZIDOS DE SAL,"PRODUTOS CÁRNEOS FORMULADOS COM TEORES REDUZIDOS DE GORDURA, SAL E/OU NITRITO, A PARTIR DA APLICAÇÃO DE SUBSTÂNCIA BIOATIVA E ÓLEOS ESSENCIAIS DE ORÉGANO (ORIGANUM VULGARE L.) E ALECRIM (ROSMARINUS OFFICINALIS).",JULIANA ESCARIAO DA NOBREGA,GEÍZA ALVES AZERÊDO DE OLIVEIRA,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
AVALIAÇÃO DE COMPOSTOS BIOATIVOS E AROMÁTICOS COMO MARCADORES QUÍMICOS PARA IDENTIFICAÇÃO DO MEL PRODUZIDO NO ESTADO DA PARAÍBA,PRODUÇÃO DE MEL NO ESTADO DA PARAÍBA: AVALIAÇÃO DA QUALIDADE E IDENTIDADE VISANDO À CLASSIFICAÇÃO DO PRODUTO E EXPLORAÇÃO DA CADEIA APÍCOLA DO NORDESTE,MARCIANE MAGNANI,GRACIELE DA SILVA CAMPELO BORGES,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
COMPORTAMENTO PÓS COLHEITA DE FRUTAS TROPICAIS EXÓTICAS DO NORDESTE: AVALIAÇÃO DE COMPOSTOS BIOATIVOS DURANTE A MATURAÇÃO E SENESCÊNCIA,"CARACTERSTICAS NUTRICIONAIS, BIOACESSIBILIDADE DE COMPOSTOS BIOATIVOS E POTENCIALIDADES DE EXPLORAO DE FRUTAS TROPICAIS EXTICAS COMO PERSPECTIVAS PARA O AVANO DO AGRONEGCIO NO NORDESTE",MARCIANE MAGNANI,GRACIELE DA SILVA CAMPELO BORGES,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
AVALIAÇÃO DAS CONDIÇÕES DE INCUBAÇÃO DE TEMPERATURA E TEMPO NA FERMENTAÇÃO DO SORO DE QUEIJO CAPRINO PARA PRODUÇÃO DE BACTERIOCINAS A PARTIR DE BACTÉRIAS LÁTICAS,"EMPREGO DE SORO DE QUEIJO CAPRINO PARA PRODUÇÃO DE BACTERIOCINAS, SECAGEM POR SPRAY DRYING E APLICAÇÃO COMO BIOCONSERVANTE",RICARDO TARGINO MOREIRA,HAISSA ROBERTA CARDARELLI,2016,Ciência e Tecnologia de Alimentos,,PIBITI,
AVALIAÇÃO FÍSICO-QUÍMICA DE DIFERENTES MARCAS DE QUEIJO TIPO REINO COMERCIALIZADO EM JOÃO PESSOA - PB,PERFIL DO CONSUMIDOR E CARACTERIZAÇÃO DE DIFERENTES MARCAS DO QUEIJO TIPO REINO COMERCIALIZADAS EM JOÃO PESSOA- PB,DAYENE LOUYSE LRIO DANTAS,HAISSA ROBERTA CARDARELLI,2016,Ciência e Tecnologia de Alimentos,,PIVIC,
PESQUISA DE MERCADO E AVALIAÇÃO SENSORIAL DO QUEIJO TIPO REINO COMERCIALIZADO EM JOÃO PESSOA - PB,PERFIL DO CONSUMIDOR E CARACTERIZAÇÃO DE DIFERENTES MARCAS DO QUEIJO TIPO REINO COMERCIALIZADAS EM JOÃO PESSOA- PB,DAYENE LOUYSE LRIO DANTAS,HAISSA ROBERTA CARDARELLI,2016,Ciência e Tecnologia de Alimentos,,PIVIC,
ELABORAÇÃO E CARACTERIZAÇÃO MICROBIOLÓGICA E FÍSICO-QUÍMICA DE QUEIJO PANEER E MOLHO RAITA ELABORADOS COM LEITE CAPRINO,"DESENVOLVIMENTO, CARACTERIZAÇÃO E AVALIAÇÃO DO POTENCIAL PROBIÓTICO DE QUEIJO E MOLHO PARA SALADA ELABORADOS COM LEITE DE CABRA",ÍTALO XAVIER QUEIROZ,INGRID CONCEIÇÃO DANTAS GUERRA,2016,Ciência e Tecnologia de Alimentos,,PIVIC,
AVALIAÇÃO DA ACEITAÇÃO SENSORIAL E DO POTENCIAL PROBIÓTICO IN VITRO DE QUEIJO PANEER E MOLHO RAITA ELABORADOS COM LEITE CAPRINO,"DESENVOLVIMENTO, CARACTERIZAÇÃO E AVALIAÇÃO DO POTENCIAL PROBIÓTICO DE QUEIJO E MOLHO PARA SALADA ELABORADOS COM LEITE DE CABRA",RHAYANE IDALYNE CARVALHO,INGRID CONCEIÇÃO DANTAS GUERRA,2016,Ciência e Tecnologia de Alimentos,,PIVIC,
AVALIAÇÃO DO EFEITO ANTIOXIDANTE DE FARINHA DE SEMENTE DE UVA EM BISCOITOS SEM GLÚTEN,APLICAÇÃO DE ANTIOXIDANTES NATURAIS DO RESÍDUO DA VINIFICAÇÃO EM SUBSTITUIÇÃO A ANTIOXIDANTES SINTÉTICOS EM ALIMENTOS,RICARDO TARGINO MOREIRA,ISMAEL IVAN ROCKENBACH,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
CARACTERIZAÇÃO DE FÉCULA DE INHAME NATIVA E MODIFICADA POR ANNEALING,AVALIAÇÃO DAS CARACTERÍSTICAS DE AMIDOS NATIVOS E MODIFICADOS OBTIDOS A PARTIR DE MATÉRIAS-PRIMAS REGIONAIS DO ESTADO DA PARAÍBA,RICARDO TARGINO MOREIRA,ISMAEL IVAN ROCKENBACH,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
TEOR DE SÓDIO NOS PRINCIPAIS ALIMENTOS UTILIZADOS COMO LANCHES PELOS ESTUDANTES DO CCHSA/UFPB.,TEOR DE SÓDIO EM REFEIÇÕES SERVIDAS EM RESTAURANTE UNIVERSITÁRIO: UMA ANÁLISE COMPARATIVA COM A RECOMENDAÇÃO DE CONSUMO DA ORGANIZAÇÃO MUNDIAL DE SAÚDE,EDVALDO MESQUITA BELTRAO FILHO,JULIANA ESCARIAO DA NOBREGA,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
COMPOSTOS BIOATIVOS E ATIVIDADE BIOQUÍMICA DE BETERRABAS (BETA VULGARIS L.) PRODUZIDAS NO SISTEMA ORGÂNICO E CONVENCIONAL,QUALIDADE DE BETERRABAS PRODUZIDAS EM SISTEMA  ORGÂNICO E CONVENCIONAL,CARLOS ROBERTO MARINHO DA SILVA FILHO,LAESIO PEREIRA MARTINS,2016,Ciência e Tecnologia de Alimentos,,PIVIC,
IDENTIFICAÇÃO DE COMPOSTOS ANTIMICROBIANOS PRODUZIDOS POR BACTÉRIAS ÁCIDO LÁCTICAS ISOLADAS DE FRUTAS TROPICAIS,PROSPECÇÃO DE BACTÉRIAS ÁCIDO LÁCTICAS BACTERIOCINOGÊNICAS ISOLADAS DE FRUTAS TROPICAIS PARA EMPREGO NA BIOCONSERVAÇÃO DE SUCOS DE FRUTA,MARTA SUELY MADRUGA,MARCIANE MAGNANI,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
EFEITO INIBITÓRIO DOS ÓLEOS ESSENCIAIS DE CITRUS SPP. APLICADOS ISOLADOS E COMBINAÇÃO COM TEMPERATURA MODERADA FRENTE PATÓGENOS ASSOCIADOS A SUCOS DE FRUTAS,APLICAÇÃO COMBINADA DE ÓLEOS ESSENCIAIS E SEUS CONSTITUINTES E TECNOLOGIAS EMERGENTES PARA CONSERVAÇÃO DE SUCOS DE FRUTAS,MARTA SUELY MADRUGA,MARCIANE MAGNANI,2016,Ciência e Tecnologia de Alimentos,,PIBITI,
EXTRAÇÃO DE COLÁGENO EM PÉS DE FRANGO: RENDIMENTO E ESTUDO DAS PROTEÍNAS HIDROLISADAS,ESTUDO DO PROJETO DE EXTRAÇÃO DE COLÁGENO EM PÉS DE FRANGO PARA OBTENÇÃO DE PEPTÍDEOS,RICARDO TARGINO MOREIRA,MARTA SUELY MADRUGA,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
CARCATERIZAÇÃO QUÍMICA DAS VÍSCERAS CAPRINAS E DESENVOLVIMENTO DO HIDROLISADO PROTEICO,DESENVOLVIMENTO DE HIDROLISADO PROTEICO DE VSCERAS CAPRINAS E ESTUDO DE APLICABILIDADE TECNLOGICA,MARCIANE MAGNANI,MARTA SUELY MADRUGA,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
VERIFICAÇÃO DAS CONDIÇÕES DE HIGIENE E SEGURANÇA ALIMENTAR NAS UNIDADES DE ALIMENTAÇÃO E NUTRIÇÃO DAS ESCOLAS PÚBLICAS ESTADUAIS DO MUNICÍPIO DE CABEDELO-PB,SEGURANÇA ALIMENTAR NA MERENDA ESCOLAR: ESTRATÉGIA PARA ESCOLARES DA REDE PÚBLICA DE ENSINO,RHAYANE IDALYNE CARVALHO,NOÁDIA PRISCILA ARAÚJO RODRIGUES,2016,Ciência e Tecnologia de Alimentos,,PIVIC,
CARACTERIZAÇÃO DO IOGURTE CONCENTRADO TIPO GREGO: AVALIAÇÃO DAS CARACTERÍSTICAS FÍSICO-QUÍMICAS E MICROBIOLÓGICAS,IOGURTE CONCENTRADO TIPO GREGO ADICIONADO DE POLPA DE AMEIXA E SÓLIDOS COM DIFERENTES CONCENTRAÇÕES DE CREME DE LEITE,EDVALDO MESQUITA BELTRAO FILHO,PRISCILLA DINIZ LIMA DA SILVA BERNARDINO,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
PERFIL SENSORIAL DAS ÁGUAS DE COCO COMERCIAIS ELABORADAS COM DIFERENTES TIPOS DE TECNOLOGIA,QUALIDADE DAS ÁGUAS DE COCO COMERCIALIZADAS NA CIDADE DE JOÃO PESSOA -PB,FERNANDA VANESSA GOMES DA SILVA,RICARDO TARGINO MOREIRA,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
PERFIL DO CONSUMIDOR  E ACEITAÇÃO  DE ÁGUA DE COCO COMERCIALIZADAS NA CIDADE DE JOÃO PESSOA - PB,QUALIDADE DAS ÁGUAS DE COCO COMERCIALIZADAS NA CIDADE DE JOÃO PESSOA -PB,HAISSA ROBERTA CARDARELLI,RICARDO TARGINO MOREIRA,2016,Ciência e Tecnologia de Alimentos,,PIVIC,
PERFIL SENSORIAL DAS UVAS PASSAS COMERCIALIZADAS NA CIDADE DE JOÃO PESSOA,QUALIDADE DE GENÓTIPOS DE UVA COM POTENCIAL PARA PRODUÇÃO DE UVA PASSA NO SUBMÉDIO DO VALE DO SÃO FRANCISCO,ISMAEL IVAN ROCKENBACH,RICARDO TARGINO MOREIRA,2016,Ciência e Tecnologia de Alimentos,,PIBIC,
ACEITAÇÃO SENSORIAL DE UVA PASSA COMERCIALIZADAS NA CIDADE DE JOÃO PESSOA .,QUALIDADE DE GENÓTIPOS DE UVA COM POTENCIAL PARA PRODUÇÃO DE UVA PASSA NO SUBMÉDIO DO VALE DO SÃO FRANCISCO,ÍTALO XAVIER QUEIROZ,RICARDO TARGINO MOREIRA,2016,Ciência e Tecnologia de Alimentos,,PIVIC,
"AVALIAÇÃO DAS CARACTERÍSTICAS FÍSICO-QUÍMICAS DE POLPAS DE FRUTAS CONGELADAS, OBTIDAS  DE FORMA ARTESANAL, COMERCIALIZADAS NA CIDADE DE  JOÃO PESSOA-PB","QUALIDADE DE POLPAS DE FRUTAS CONGELADAS, OBTIDAS DE FORMA ARTESANAL, COMERCIALIZADAS NA CIDADE DE JOÃO PESSOA-PB",RHAYANE IDALYNE CARVALHO,SELMA DOS PASSOS BRAGA,2016,Ciência e Tecnologia de Alimentos,,PIVIC,
DIGNIDADE HUMANA E AUTONOMIA SOBRE O CORPO: UM ESTUDO JURISPRUDENCIAL COMPARADO,DISCURSOS JUDICIAIS SOBRE A DIGNIDADE HUMANA: ESPAÇOS DE PROTEÇÃO DA INDIVIDUALIDADE EM DISPUTA,NARBAL DE MARSILLAC FONTES,ADRIANA DIAS VIEIRA,2016,Direito,,PIBIC,
"A DIGNIDADE HUMANA COMO FUNDAMENTO DO DIREITO DE NÃO SERSUBMETIDO À PENA CRUEL, DESUMANA E DEGRADANTE",DISCURSOS JUDICIAIS SOBRE A DIGNIDADE HUMANA: ESPAÇOS DE PROTEÇÃO DA INDIVIDUALIDADE EM DISPUTA,ALESSANDRA CORREIA LIMA MACEDO FRANCA,ADRIANA DIAS VIEIRA,2016,Direito,,PIVIC,
O PRINCÍPIO DA DIGNIDADE HUMANA NA JURISPRUDÊNCIA DO SUPREMO TRIBUNAL FEDERAL: ENTRE A LIBERDADE DE EXPRESSÃO E O DIREITO À VIDA PRIVADA,DISCURSOS JUDICIAIS SOBRE A DIGNIDADE HUMANA: ESPAÇOS DE PROTEÇÃO DA INDIVIDUALIDADE EM DISPUTA,ALESSANDRA CORREIA LIMA MACEDO FRANCA,ADRIANA DIAS VIEIRA,2016,Direito,,PIVIC,
"LIBERDADE DE EXPRESSÃO, LIBERDADE DE IMPRENSA, DIREITO E INTERNET: VALORES EM CONFLITO?",DIREITO E MÍDIA,MARLENE HELENA DE OLIVEIRA FRANÇA,ADRIANO MARTELETO GODINHO,2016,Direito,,PIBIC,
A NATUREZA JURÍDICA DOS CONVÊNIOS INTERNACIONAIS ENTRE UNIVERSIDADES,DIREITO INTERNACIONAL E COMPLEXIDADE A UNIVERSIDADE COMO SUJEITO DO DIREITO INTERNACIONAL,BELINDA PEREIRA DA CUNHA,ALESSANDRA CORREIA LIMA MACEDO FRANCA,2016,Direito,,PIBIC,
O REGIME JURÍDICO DAS RELAÇÕES INTERINSTITUCIONAIS ACADÊMICAS,DIREITO INTERNACIONAL E COMPLEXIDADE A UNIVERSIDADE COMO SUJEITO DO DIREITO INTERNACIONAL,JAILSON JOSÉ GOMES DA ROCHA,ALESSANDRA CORREIA LIMA MACEDO FRANCA,2016,Direito,,PIVIC,
AS CONTRADIÇÕES DO AGRONEGÓCIO: UMA ANÁLISE DA (DES)REGULAMENTAÇÃO DO USO DE TRANSGÊNICOS NA LEGISLAÇÃO BRASILEIRA,"MEIO AMBIENTE, TRABALHO E DIREITOS HUMANOS NA CONSTRUÇÃO DA JUSTIÇA SOCIAL",ALESSANDRA CORREIA LIMA MACEDO FRANCA,BELINDA PEREIRA DA CUNHA,2016,Direito,,PIBIC,
O VENENO NA PONTA DA BALA: A VIOLÊNCIA DO LATIFÚNDIO COMO ESTRATÉGIA DE LEGITIMAÇÃO DO AGRONEGÓCIO NOS CONFLITOS RURAIS,"MEIO AMBIENTE, TRABALHO E DIREITOS HUMANOS NA CONSTRUÇÃO DA JUSTIÇA SOCIAL",ALLISON HALEY DOS SANTOS,BELINDA PEREIRA DA CUNHA,2016,Direito,,PIBIC,
A REPRESENTAÇÃO POLÍTICA DO FEMININO: ASPECTOS TEÓRICOS E EVIDÊNCIAS EMPÍRICAS,POLÍTICAS DA REPRESENTAÇÃO: GÊNERO E SEXUALIDADE,HELOÍSA MARINHO CUNHA,EDUARDO RAMALHO RABENHORST,2016,Direito,,PIBIC,
POLÍTICAS DA REPRESENTAÇÃO E DIREITOS DE GÊNERO: REPRESENTAÇÃO ESTÉTICA DO FEMININO,POLÍTICAS DA REPRESENTAÇÃO: GÊNERO E SEXUALIDADE,HELOÍSA MARINHO CUNHA,EDUARDO RAMALHO RABENHORST,2016,Direito,,PIBIC,
A REPRESENTAÇÃO DO FEMINISMO ENQUANTO MOVIMENTO SOCIAL E POLÍTICO,POLÍTICAS DA REPRESENTAÇÃO: GÊNERO E SEXUALIDADE,ADRIANA DIAS VIEIRA,EDUARDO RAMALHO RABENHORST,2016,Direito,,PIVIC,
