"Plano:","Projeto:","Avaliador:","Orientador:","Vigência:","Área:","Subárea:","Programa:","Centro:"
"EFEITO DA ADMINISTRAÇÃO DE ESTRADIOL NA RETIRADA DO DISPOSITIVO DE PROGESTERONA NA DINÂMICA FOLICULAR DE OVELHAS MORADA NOVA","DINÂMICA FOLICULAR FINAL EM OVELHAS DA RAÇA MORADA NOVA SUBMETIDA À DIFERENTES PROTOCOLOS DE SINCRONIZAÇÃO DA OVULAÇÃO","DANILA BARREIRO CAMPOS","JOSE NELIO DE SOUSA SALES","2014","Medicina Veterinária","Reprodução Animal","PIBIC",""
"MAPEAMENTO DA VARIAÇÃO DO RETARDO DE FASE DO ESMALTE NORMAL DURANTE DESIDRATAÇÃO","HIBRIDIZAÇÃO DO ESMALTE DENTAL COM RESINA FLUIDA: PERFIL HISTOLÓGICO DE DESIDRATAÇÃO DO ESMALTE NORMAL","ANA MARIA BARROS CHAVES PEREIRA","FREDERICO BARBOSA DE SOUSA","2014","Morfologia","Histologia","PIBIC",""
"AVALIAÇÃO DAS ALTERAÇÕES NO CICLO CELULAR DE CÉLULAS TUMORAIS TRATADAS COM COMPOSTOS ORGANOSELENADOS","CITOTOXICIDADE DE COMPOSTOS NATURAIS OU SINTÉTICOS SOBRE CULTURAS DE CÉLULAS NORMAIS E TUMORAIS","ANDRÉA FARIAS DE ALMEIDA","DEMETRIUS ANTONIO MACHADO DE ARAUJO","2014","Biotecnologia","","PIVIC",""
"TRATAMENTO DE VINHAA COM CARVO ATIVADO E PROCESSO DE OXIDAO FENTON PARA FINS DE REUSO","REMOÇÃO DE POLUENTES DE ÁGUAS E EFLUENTES UTILIZANDO CARVÃO ATIVADO COMO MATERIAL ADSORVENTE E PROCESSOS DE OXIDAÇÃO AVANÇADA","NATALY ALBUQUERQUE DOS SANTOS","RENNIO FELIX DE SENA","2014","Engenharia Química","Tecnologia Química","PIBIC",""
"RASTREIO DA CONDIÇÃO DE FRAGILIDADE EM IDOSOS INTERNADOS EM UM HOSPITAL UNIVERSITÁRIO","SÍNDROME DE FRAGILIDADE EM PACIENTES IDOSOS INTERNADOS NO HOSPITAL UNIVERSITÁRIO DE JOÃO PESSOA, PB","MÔNICA SOUZA DE MIRANDA HENRIQUES","RILVA LOPES DE SOUSA MUNOZ","2014","Medicina","Clínica Médica","PIBIC",""
"CONSOLIDAÇÃO DOS DADOS ESTATÍSTICOS DISPONÍVEIS SOBRE RELAÇÕES DE TRABALHO NO TERRITÓRIO ESTRATÉGICO DE SUAPE","SUAPE, O NOVO DESENVOLVIMENTISMO E OS CONFLITOS DO TRABALHO","ANDERSON MOEBUS RETONDAR","ROBERTO VERAS DE OLIVEIRA","2014","Sociologia","Outras Sociologias Específicas","PIBIC",""
"PADRONIZAÇÃO DO DIAGNÓSTICO PATOLÓGICO DAS DOENÇAS VIRAIS DO SISTEMA NERVOSO EM MAMÍFEROS DOMÉSTICOS E SILVESTRES NO ESTADO DA PARAÍBA","PADRONIZAÇÃO DO DIAGNÓSTICO PATOLÓGICO DAS DOENÇAS VIRAIS DO SISTEMA NERVOSO EM MAMÍFEROS DOMÉSTICOS E SILVESTRES NO ESTADO DA PARAÍBA","JOSE NELIO DE SOUSA SALES","RICARDO BARBOSA DE LUCENA","2014","Medicina Veterinária","Patologia Animal","PIBIC",""
"AVALIAÇÃO DO EFEITO ANTIMICROBIANO SOBRE S.MUTANS DE DIFERENTES CONCENTRAÇÕES DE NANOPARTÍCULAS DE PRATA INCORPORADAS A COMPÓSITO RESTAURADOR EXPERIMENTAL","USO DE NANOPARTÍCULAS DE PRATA NO DESENVOLVIMENTO DE COMPÓSITO RESTAURADOR COM EFEITO ANTIMICROBIANO PARA USO ODONTOLÓGICO","ROSENES LIMA DOS SANTOS","PAULO ROGERIO FERRETI BONAN","2014","Odontologia","Materiais Odontológicos","PIVIC",""
"CARACTERIZAÇÃO DA FLORA E FITOFISIONOMIAS NA SERRA DE SANTA CATARINA - PB","POTENCIALIDADES PARA CRIAÇÃO DE UNIDADE DE CONSERVAÇÃO DE PROTEÇÃO INTEGRAL NA SERRA DE SANTA CATARINA, PARAÍBA","RITA BALTAZAR DE LIMA","MARIA REGINA DE VASCONCELLOS BARBOSA","2014","Botânica","Taxonomia Vegetal","PIBIC",""
"VULNERABILIDADE FÍSICA EM IDOSOS DOMICILIADOS NA ÁREA ADSCRITA DO DISTRITO SANITÁRIO III DO MUNICÍPIO DE JOÃO PESSOA-PB: ASSOCIAÇÃO COM INDICADORES DE SAÚDE","VULNERABILIDADE FÍSICA EM IDOSOS DOMICILIADOS NA ÁREA ADSCRITA DO DISTRITO SANITÁRIO III DO MUNICÍPIO DE JOÃO PESSOA-PB","MARIA DE LOURDES DE FARIAS PONTES","MARIA DAS GRAÇAS MELO FERNANDES","2014","Enfermagem","Enfermagem de Saúde Pública","PIBIC",""
"UMA CONSTRUÇÃO HISTÓRICA DO TURISMO COMO PRÁTICA EM JOÃO PESSOA","TURISMO COMO PRÁTICA EM JOÃO PESSOA: UM ESTUDO SOCIOMATERIAL","MARCIO ANDRE VERAS MACHADO","MARCELO DE SOUZA BISPO","2014","Turismo","","PIBIC",""
"AGENTES MODIFICADORES DE ATIVIDADE ANTIBIÓTICA ? AVALIAÇÃO DE COMPOSTOS ORGANOMETÁLICOS DE ESTANHO E DE COMPOSTOS GUANIDÍNICOS.","ESTUDOS GENÉTICOS EM STAPHYLOCOCCUS AUREUS. SUBPROJETO: ALGUNS ASPECTOS GENÉTICOS DA RESISTÊNCIA A DROGAS EM STAPHYLOCOCCUS AUREUS","ANA EMILIA BARROS E SILVA","JOSE PINTO DE SIQUEIRA JUNIOR","2014","Genética","Genética Molecular e de Microorganismos","PIBIC",""
"ASPECTOS BIOLÓGICOS DE CERAEOCHRYSA CUBANA ALIMENTADO COM LAGARTA-DO-CARTUCHO DO MILHO SPODOPTERA FRUGIPERDA (LEPIDOPTERA: NOCTUIDAE)","CONTROLE BIOLÓGICO DA LAGARTA-DO-CARTUCHO DO MILHO SPODOPTERA FRUGIPERDA (LEPIDOPTERA: NOCTUIDAE) COM CERAEOCHRYSA CUBANA (NEUROPTERA: CHRYSOPIDAE)","LUCIANA CORDEIRO DO NASCIMENTO","JACINTO DE LUNA BATISTA","2014","Agronomia","Fitossanidade","PIBIC",""
"REDES DE INTERAÇÃO MUTUALÍSTICAS DA AVIFAUNA EM DUAS ÁREAS DE FLORESTAS DE ALTITUDE NO ESTADO DA PARAÍBA","DIVERSIDADE FILOGENÉTICA E FUNCIONAL DA AVIFAUNA EM FLORESTAS DE ALTITUDE NO NORDESTE DO BRASIL","VENIA CAMELO DE SOUZA","HELDER FARIAS PEREIRA DE ARAUJO","2014","Ecologia","Ecologia Teórica","PIBIC",""
"AÇÕES DA ANGIOTENSINA-(1-7) NA PROLIFERAÇÃO DE CARDIOMIÓCITOS ADULTOS","AÇÕES DA ANGIOTENSINA-(1-7) NA PROLIFERAÇÃO DE CARDIOMIÓCITOS E REGENERAÇÃO CARDÍACA","EDUARDO DE JESUS OLIVEIRA","ENEAS RICARDO DE MORAIS GOMES","2014","Biotecnologia","","PIBIC",""
"DESENVOLVIMENTO DE ADESIVOS ECOLOGICAMENTE CORRETOS PARA MADEIRA A PARTIR DE POLÍMEROS RENOVÁVEIS PRODUZIDOS PELA SÍNTESE DO GLICEROL COM ÁCIDOS (DI/TRI)CARBOXÍLICOS","DESENVOLVIMENTO DE ADESIVOS ECOLOGICAMENTE CORRETOS PARA MADEIRA A PARTIR DE POLÍMEROS RENOVÁVEIS PRODUZIDOS PELA SÍNTESE DO GLICEROL COM ÁCIDOS (DI/TRI)CARBOXÍLICOS","HEBER SIVINI FERREIRA","ELITON SOUTO DE MEDEIROS","2014","Engenharia de Materiais e Metalúrgica","Materiais não Metálicos","PIVIC",""
"MOVIMENTOS FEMINISTAS NA PARAÍBA: LOBBY E ADVOCACY NO ÂMBITO LEGISLATIVO PARAIBANO","VIOLÊNCIA CONTRA AS MULHERES E SISTEMA JURÍDICO BRASILEIRO: PERCURSO CONCEITUAL E HISTÓRICO DA PERSPECTIVA DOMINAÇÃO-VITIMIZAÇÃO","MARCILIO TOSCANO FRANCA FILHO","EDUARDO RAMALHO RABENHORST","2014","Direito","Teoria do Direito","PIVIC",""
"PATOLOGIAS MDICAS EM FLUTUAES CATICAS DE EXAMES DE ROTINA","FLUTUAÇÕES ELETRÔNICAS EM SINAIS MÉDICOS","CARLOS ANTONIO DE SOUSA PIRES","DIONISIO BAZEIA FILHO","2014","Física","Física da Matéria Condensada","PIBIC",""
"ACESSO E ATENDIMENTO EM SAÚDE NAS CIDADES RURAIS","VULNERABILIDADES EM SAÚDE: ACESSO AOS SERVIÇOS DE SAÚDE E VULNERABILIDADES DE RESIDENTES EM CIDADES RURAIS","MARIA DE FATIMA PEREIRA ALBERTO","ANA ALAYDE WERBA SALDANHA PICHELLI","2014","Psicologia","Psicologia Social","PIVIC",""
"ATIVIDADE ANTIMICROBIANA, IN VITRO, DO ÓLEO ESSENCIAL OCIMUM BASILICUM (MANJERICÃO)","ESTUDO DO POTENCIAL FITOTERÁPICO DO ÓLEO ESSENCIAL OCIMUM BASILICUM (MANJERICÃO)","MARIZE RAQUEL DINIZ DA ROSA","WILTON WILNEY NASCIMENTO PADILHA","2014","Odontologia","Odontologia Social e Preventiva","PIVIC",""
"SOB OS OLHARES EPITACISTA E RELIGIOSO ? OS ESCRITOS FEMININOS SOBRE EDUCAÇÃO NOS JORNAIS O NORTE E A IMPRENSA (DÉCADAS DE 1920 E 1930)","QUANDO AS MULHERES ESCREVEM: TEXTOS SOBRE EDUCAÇÃO NA IMPRENSA DA PARAÍBA (DÉCADAS DE 1920 E 1930)","MAURICEIA ANANIAS","MARIA LUCIA DA SILVA NUNES","2014","Educação","Fundamentos da Educação","PIBIC",""
"AVALIAÇÃO ELETROMIOGRÁFICA EM INDIVÍDUOS COM PARALISIA FACIAL PERIFÉRICA SUBMETIDOS À TERAPIA OROMIOFUNCIONAL ASSOCIADA Á LASERTERAPIA","INTERVENÇÃO FONOAUDIOLÓGICA NA PARALISIA FACIAL PERIFÉRICA","ANNA ALICE FIGUEIREDO DE ALMEIDA","GIORVAN ANDERSON DOS SANTOS ALVES","2014","Fonoaudiologia","","PIVIC",""
"QUALIDADE DE VIDA EM INDIVÍDUOS INFECTADOS PELO VÍRUS HIV","EFEITOS DO TREINAMENTO DE FORÇA COM RESTRIÇÃO DE FLUXO SANGUÍNEO SOBRE PADRÕES IMUNOLÓGICOS, CARGA VIRAL E QUALIDADE DE VIDA DE INDIVÍDUOS INFECTADOS PELO VÍRUS HIV","KATIA SUELY QUEIROZ SILVA RIBEIRO","GILMÁRIO RICARTE BATISTA","2014","Fisioterapia e Terapia Ocupacional","","PIVIC",""
"CONSTRUÇÃO DE UMA ESCALA DE JUSTIFICAÇÃO DO PRECONCEITO EM RELAÇÃO AOS DOENTES MENTAIS","CONSTRUÇÃO DE UMA ESCALA DE PRECONCEITO EM RELAÇÃO AO DOENTE MENTAL","SANDRA SOUZA DA SILVA","SILVANA CARNEIRO MACIEL","2014","Psicologia","Psicologia Social","PIVIC",""
"EFEITO DA ADIÇÃO DE DIFERENTES CONCENTRAÇÕES DE TAURINA AO SÊMEN CAPRINO PÓS-DESCONGELAÇÃO","ELABORAÇÃO DE DILUENTES QUIMICAMENTE DEFINIDOS PARA CRIOPRESERVAÇÃO DE SÊMEN ANIMAL","DANILA BARREIRO CAMPOS","SILDIVANE VALCÁCIA SILVA","2014","Medicina Veterinária","Reprodução Animal","PIBIC",""
"AVALIAÇÃO DO EFEITO ANTIMICROBIANO (S.AUREUS) DE DIFRENTES CONCENTRAÇÕES DE NANOPARTÍCULAS DE PRATA INCORPORADAS A COMPÓSITO RESTAURADOR EXPERIMENTAL","USO DE NANOPARTÍCULAS DE PRATA NO DESENVOLVIMENTO DE COMPÓSITO RESTAURADOR COM EFEITO ANTIMICROBIANO PARA USO ODONTOLÓGICO","ROSENES LIMA DOS SANTOS","PAULO ROGERIO FERRETI BONAN","2014","Odontologia","Materiais Odontológicos","PIVIC",""
"DETERMINAR OS AMINOÁCIDOS LIMITANTES PARA CODORNAS JAPONESAS  SOBRE A QUALIDADE DE OVOS","AMINOÁCIDOS LIMITANTES EM DIETAS PARA CODORNAS JAPONESAS NA FASE DE POSTURA","EDILSON PAES SARAIVA","FERNANDO GUILHERME PERAZZO COSTA","2014","Zootecnia","Nutrição e Alimentação Animal","PIVIC",""
"ANÁLISE DE CORRELAÇÃO ENTRE PRECIPITAÇÃO NA BACIA DO RIO PIANCÓ (PB) E MODOS DE VARIABILIDADE CLIMÁTICA","PREVISÃO DE CHEIAS DE CURTO E LONGO PRAZO EM BACIAS DE CLIMAS SEMI-ÁRIDO E TROPICAL","TARCISO CABRAL DA SILVA","ADRIANO ROLIM DA PAZ","2014","Engenharia Sanitária","Recursos Hídricos","PIBITI",""
"PREVALÊNCIA DE PROTOZOÁRIOS INTESTINAIS EM PACIENTES QUE FAZEM USO DE DROGAS IMUNOSSUPRESSORAS E IMUNOBIOLÓGICOS ANTI-TNF PARA O TRATAMENTO DE PSORÍASE DO HOSPITAL UNIVERSITÁRIO LAURO WANDERLEY","PREVALÊNCIA DE INFECÇÕES PARASITÁRIAS EM PACIENTES EM USO DE IMUNOSSUPRESSORES E/OU IMUNOBIOLÓGICOS ANTI-TNF","LÚCIO ROBERTO CANÇADO CASTELLANO","CALIANDRA MARIA BEZERRA LUNA LIMA","2014","Parasitologia","Protozoologia de Parasitos","PIBIC",""
"A TRADUÇÃO DE OBRAS FRANCESAS NO BRASIL: A PERCEPÇÃO DOS TRADUTORES","A TRADUÇÃO DE OBRAS FRANCESAS NO BRASIL: TRADUTORES E MERCADO EDITORIAL","KARINA CHIANCA VENANCIO","MARTA PRAGANA DANTAS","2014","Letras","Línguas Estrangeiras Modernas","PIBIC",""
"IMPACTOS TERRITORIAIS DOS ASSENTAMENTOS RURAIS NA ZONA DA MATA PARAIBANA: ESTUDO DE CASO DO ASSENTAMENTO DONA HELENA","QUESTÃO AGRÁRIA NA PARAÍBA: ESTRUTURA FUNDIÁRIA, MOVIMENTOS SOCIAIS E REFORMA AGRÁRIA","EDUARDO RODRIGUES VIANA DE LIMA","MARCO ANTONIO MITIDIERO JUNIOR","2014","Geografia","","PIBIC",""
"A CONDIÇÃO DO IDOSO HOSPITALIZADO: DISCURSO DE ACOMPANHANTES/ FAMILIARES DE IDOSOS","A CONDIÇÃO DO IDOSO HOSPITALIZADO: DISCURSO DE PROFISSIONAIS DA SAÚDE, ESTUDANTES, PACIENTES E ACOMPANHANTES DE IDOSOS","MARTA MIRIAM LOPES COSTA CUNHA","MARIA EMILIA LIMEIRA LOPES","2014","Enfermagem","Enfermagem Médico-Cirúrgica","PIBIC",""
"EFEITOS DE INTERVENÇÃO HIDROCINESIOTERAPÊUTICA EM USUÁRIOS DA ATENÇÃO BÁSICA DE SAÚDE PORTADORES DE FIBROMIALGIA","ATUAÇÃO DA FISIOTERAPIA EM USUÁRIOS DA ATENÇÃO BÁSICA DE SAÚDE PORTADORES DE FIBROMIALGIA","PALLOMA RODRIGUES DE ANDRADE","MARIA DE FATIMA ALCANTARA BARROS","2014","Fisioterapia e Terapia Ocupacional","","PIVIC",""
"INDUÇÃO IN VITRO DE FLORESCIMENTO, FRUTIFICAÇÃO E FORMAÇÃO DE SEMENTES EM PIMENTEIRA ORNAMENTAL (CAPSICUM ANNUUM L.)","INDUÇÃO IN VITRO DE FLORESCIMENTO, FRUTIFICAÇÃO E FORMAÇÃO DE SEMENTES EM PIMENTEIRA ORNAMENTAL (CAPSICUM ANNUUM L.)","ANA EMILIA BARROS E SILVA","MAILSON MONTEIRO DO REGO","2014","Genética","Genética Vegetal","PIBIC",""
"PERFIL DA ATENÇÃO EM SAÚDE BUCAL OFERTADA ÀS CRIANÇAS E AOS ADOLESCENTES NA REDE PÚBLICA DE SAÚDE DE JOÃO PESSOA (PB)","PERFIL DA ATENÇÃO EM SAÚDE BUCAL OFERTADA ÀS CRIANÇAS E AOS ADOLESCENTES NA REDE PÚBLICA DE SAÚDE DE JOÃO PESSOA (PB)","CLAUDIA HELENA SOARES DE MORAIS FREITAS","ANA MARIA GONDIM VALENCA","2014","Odontologia","Odontopediatria","PIBIC",""
"FORMAS DE TRATAMENTO PRATICADAS PELA EQUIPE DE ENFERMAGEM DAS UNIDADES DE INTERNAÇÃO AO PORTADOR DE ÚLCERA POR PRESSÃO","PREVENÇÃO E FORMAS DE TRATAMENTOS DAS ÚLCERAS POR PRESSÃO PRATICADAS PELA EQUIPE DE ENFERMAGEM","MARTA MIRIAM LOPES COSTA CUNHA","IOLANDA BESERRA DA COSTA SANTOS","2014","Enfermagem","Enfermagem Médico-Cirúrgica","PIBIC",""
"MEDIDAS PREVENTIVAS PRATICADAS PELA EQUIPE DE ENFERMAGEM PARA EVITAR O DESENVOLVIMENTO DE ÚLCERA POR PRESSÃO","PREVENÇÃO E FORMAS DE TRATAMENTOS DAS ÚLCERAS POR PRESSÃO PRATICADAS PELA EQUIPE DE ENFERMAGEM","MARTA MIRIAM LOPES COSTA CUNHA","IOLANDA BESERRA DA COSTA SANTOS","2014","Enfermagem","Enfermagem Médico-Cirúrgica","PIBIC",""
"CONCEITO DE DECADÊNCIA DOS VALORES NA ""GENEALOGIA DA MORAL""","O CONHECIMENTO FILOSÓFICO E O CONCEITO NIETZSCHIANO DE DECADÊNCIA","JORGE ADRIANO LUBENOW","MIGUEL ANTONIO DO NASCIMENTO","2014","Filosofia","Metafísica","PIBIC",""
"O EFEITO DE ÁCAROS NO COMPORTAMENTO DE POLINIZADORES E NO SUCESSO REPRODUTIVO DE FLORES ORNITÓFILAS EM ÁREA DE MATA ATLÂNTICA DE JOÃO PESSOA, SUDESTE DO BRASIL","O EFEITO DE ÁCAROS NA DISPONIBILIDADE DE NÉCTAR E NO SUCESSO REPRODUTIVO DE FLORES ORNITÓFILAS EM ÁREA DE MATA ATLÂNTICA DE JOÃO PESSOA, SUDESTE DO BRASIL","JOEL SILVA DOS SANTOS","DENISE DIAS DA CRUZ","2014","Ecologia","Ecologia Aplicada","PIBIC",""
"DESENVOLVIMENTO DE MATERIAIS CERÂMICOS POROSOS UTILIZANDO O PROCESSO DE EXTRUSÃO","DESENVOLVIMENTO DE MATERIAIS CERÂMICOS ESPECIAIS COM FUNÇÃO ISOLANTE","HEBER SIVINI FERREIRA","RICARDO PEIXOTO SUASSUNA DUTRA","2014","Engenharia de Materiais e Metalúrgica","Materiais não Metálicos","PIBIC",""
"INFLUÊNCIA DA COMPOSIÇÃO QUÍMICA DE MATÉRIAS-PRIMAS CERÂMICAS NA COR DOS PRODUTOS CERÂMICOS","INFLUÊNCIA DA COMPOSIÇÃO QUÍMICA, MINERALÓGICA E VARIÁVEIS DO PROCESSO NA COR DE PRODUTOS CERÂMICOS DE BASE ARGILOSA","HEBER SIVINI FERREIRA","RICARDO PEIXOTO SUASSUNA DUTRA","2014","Engenharia de Materiais e Metalúrgica","Materiais não Metálicos","PIBIC",""
"ENSAIO TOXICOLÓGICO PRÉ-CLÍNICO DA FARINHA DE PASSIFLORA EDULIS (MARACUJÁ-AMARELO) EM ROEDORES","AVALIAÇÃO TOXICOLÓGICA DE NUTRACÊUTICOS EM ROEDORES","BARBARA VIVIANA DE OLIVEIRA SANTOS","CALIANDRA MARIA BEZERRA LUNA LIMA","2014","Farmácia","Análise Toxicológica","PIVIC",""
"IMPLEMENTAÇÃO DO DIAGNÓSTICO VIROLÓGICO: ISOLAMENTO E IDENTIFICAÇÃO DO SOROTIPO DO VÍRUS DENGUE EM JOÃO PESSOA - PARAÍBA","IMPLANTAÇÃO E CARACTERIZAÇÃO DO DIAGNÓSTICO MOLECULAR DA DENGUE EM JOÃO PESSOA - PARAÍBA","SIMONE HELENA DOS SANTOS OLIVEIRA","JOELMA RODRIGUES DE SOUZA","2014","Saúde Coletiva","Epidemiologia","PIVIC",""
"LINGUAGEM, LÍNGUA E FALA NA REFLEXÃO DE SAUSSURE","DESCRIÇÃO E ANÁLISE CRÍTICA DOS DOCUMENTOS SAUSSURIANOS","HERMANO DE FRANCA RODRIGUES","RAQUEL BASÍLIO DA CUNHA DIAS DE MELO","2014","Lingüística","Teoria e Análise Lingüística","PIBIC",""
"AVALIAO DO EQUILBRIO DE IDOSOS","HIDROTERAPIA NO EQUILÍBRIO DE IDOSOS","MARIA DE FATIMA ALCANTARA BARROS","PALLOMA RODRIGUES DE ANDRADE","2014","Fisioterapia e Terapia Ocupacional","","PIBIC",""
"ANÁLISE DA QUALIDADE CULINÁRIA DE VARIEDADES DE ARROZ VERMELHO CULTIVADAS NA PARAÍBA E INFLUÊNCIA DE SUAS CARACTERÍSTICAS FÍSICO-QUÍMICAS","ANÁLISE DAS POTENCIALIDADES INDUSTRIAIS DAS MATÉRIAS-PRIMAS ALIMENTÍCIAS REGIONAIS","NEIVA MARIA DE ALMEIDA","MARCIA ROSEANE TARGINO DE OLIVEIRA","2014","Ciência e Tecnologia de Alimentos","Ciência de Alimentos","PIVIC",""
"COMUNICAÇÃO EM REDES HÍBRIDAS UTILIZANDO ARQUITETURA BEAGLE BONE BLACK","SISTEMA DE AUTOMAÇÃO PARA SISTEMAS DE POTÊNCIA UTILIZANDO REDES HÍBRIDAS DE COMUNICAÇÃO PARA APLICAÇÕES EM SMART GRIDS","JUAN MOISES MAURICIO VILLANUEVA","FABIANO SALVADORI","2014","Engenharia Elétrica","Medidas Elétricas, Magnéticas e Eletrônicas","PIBIC",""
"ANÁLISE DA INFLUÊNCIA CONSUMO ALIMENTAR HABITUAL EM MULHERES COM DIABETES GESTACIONAL PRÉVIO ATENDIDAS NO HOSPITAL UNIVERSITÁRIO LAURO WANDERLEY (HULW/UFPB).","FREQUENCIA DE SÍNDROME METABÓLICA E DIABETES MELLITUS TIPO 2 EM MULHERES COM DIABETES GESTAÇÃO: RELAÇÃO COM FATORES DE RISCO PARA DIABETES E CONSUMO ALIMENTAR","CLAUDIO SERGIO MEDEIROS PAIVA","ROSALIA GOUVEIA FILIZOLA","2014","Medicina","Saúde Materno-Infantil","PIBIC",""
"MAPEAMENTO DA POPULAÇÃO CIGANA EM MAMANGUAPE - PB","OS CIGANOS NO ESTADO DA PARAÍBA","PEDRO FRANCISCO GUEDES DO NASCIMENTO","MARIA PATRÍCIA LOPES GOLDFARB","2014","Antropologia","Antropologia Urbana","PIBIC",""
"USO DE TÉCNICAS HISTOLÓGICAS NA AVALIAÇÃO DE EFEITOS DO BRANQUEAMENTO E DOENÇAS EM CORAIS E ZOANTÍDEOS DOS RECIFES COSTEIROS DA PARAÍBA","ESFORÇOS PARA A CONSERVAÇÃO DOS RECIFES COSTEIROS DA PARAÍBA: GESTÃO COMPARTILHADA A PARTIR DE DADOS SOBRE DOENÇAS E BRANQUEAMENTO EM CORAIS E IMPACTOS AMBIENTAIS EM ÁREAS SELECIONADAS","ROBERTO SASSI","CRISTIANE FRANCISCA DA COSTA SASSI","2014","Oceanografia","Oceanografia Biológica","PIBIC",""
"BIOÉTICA E DIREITOS DO PACIENTE COM HIV/AIDS: REVISÃO INTEGRATIVA DA LITERATURA","DIREITOS DO PACIENTE COM HIV/AIDS NO ÂMBITO DA SAÚDE: REVISÃO INTEGRATIVA DA LITERATURA NO CAMPO DA BIOÉTICA","CIZONE MARIA CARNEIRO ACIOLY","PATRICIA SERPA DE SOUZA BATISTA","2014","Enfermagem","Enfermagem Médico-Cirúrgica","PIVIC",""
"ESTUDO DE RESÍDUOS DE GRANITO EM COMPOSIÇÕES DE MASSAS CERÂMICAS PARA USO EM CERÂMICA BRANCA","ESTUDO DE RESÍDUOS EM COMPOSIÇÕES DE ARGILAS PARA USO EM CERÂMICA BRANCA","RAMON ALVES TORQUATO","LISZANDRA FERNANDA ARAUJO CAMPOS","2014","Engenharia de Materiais e Metalúrgica","Materiais não Metálicos","PIBITI",""
"CARACTERIZAÇÃO DAS DOENÇAS OPORTUNISTAS EM PACIENTES PORTADORES DE HIV ATENDIDOS NO HOSPITAL CLEMENTINO FRAGA, JOÃO PESSOA/PB","PERFIL DE INFECÇÕES OPORTUNISTAS EM PACIENTES PORTADORES DE HIV","LÚCIO ROBERTO CANÇADO CASTELLANO","MARILIA GABRIELA DOS SANTOS CAVALCANTI","2014","Parasitologia","Helmintologia de Parasitos","PIBIC",""
"A DIVERSIDADE MORFOLÓGICA DO BUNGALOW NO CENÁRIO ARQUITETÔNICO DA CIDADE DE JOÃO PESSOA NO SÉCULO XX","A ARQUITETURA NEOCOLONIAL NA PAISAGEM URBANA DE JOÃO PESSOA NO SÉCULO XX","ANGELINA DIAS LEAO COSTA","IVAN CAVALCANTI FILHO","2014","Arquitetura e Urbanismo","Fundamentos de Arquitetura e Urbanismo","PIBIC",""
"ARQUITETURA FRANCISCANA NO NORDESTE DO BRASIL COLONIAL: UM ESTUDO MORFOLÓGICO A PARTIR DOS ESTATUTOS DA ORDEM","A MORFOLOGIA DA ARQUITETURA FRANCISCANA NO NORDESTE DO BRASIL COLONIAL","ANGELINA DIAS LEAO COSTA","IVAN CAVALCANTI FILHO","2014","Arquitetura e Urbanismo","Fundamentos de Arquitetura e Urbanismo","PIBIC",""
"PERCEPÇÃO DA IMAGEM CORPORAL, DA SAÚDE E QUALIDADE DE VIDA DE CRIANÇAS E ADOLESCENTES OBESOS E UM OLHAR SOBRE AS BARREIRAS E OPORTUNIDADES PARA À PRÁTICA DE ATIVIDADE FÍSICA","PERCEPÇÃO DA IMAGEM CORPORAL, DA SAÚDE E QUALIDADE DE VIDA DE CRIANÇAS E ADOLESCENTES OBESOS E UM OLHAR SOBRE AS BARREIRAS E OPORTUNIDADES PARA À PRÁTICA DE ATIVIDADE FÍSICA","JORGE FERNANDO HERMIDA AVEIRO","LUCIANO MEIRELES DE PONTES","2014","Educação Física","","PIBIC",""
"AVALIAÇÕES SOBRE A QUALIDADE DA ÁGUA E DO SEDIMENTO NO RIO SANHAUÁ NA ÁREA DE ENTORNO DO ANTIGO LIXÃO DO ROGER, APÓS SUA DESATIVAÇÃO","MONITORAMENTO DA RECUPERAÇÃO AMBIENTAL DO ANTIGO LIXÃO DO ROGER","HAMILCAR JOSE ALMEIDA FILGUEIRA","CLAUDIA COUTINHO NOBREGA","2014","Engenharia Sanitária","Saneamento Básico","PIVIC",""
"INVESTIGAÇÃO DAS PROPRIEDADES FOTOFÍSICAS DE COMPLEXOS DO TIPO [LN(R(CO)CH(CO)RÂ??)3(2-PY-NH(CO)RÂ??)]","TRANSFERÊNCIA DE ENERGIA E TRANSFERÊNCIA DE CARGA EM COMPLEXOS DE ÍONS LANTANÍDEOS","JULIO SANTOS REBOUCAS","WAGNER DE MENDONÇA FAUSTINO","2014","Química","Química Inorgânica","PIBIC",""
"ESTRATÉGIAS DE ENFRENTAMENTO PRÉ E PÓS TERAPIA EM GRUPO PARA PACIENTES COM DISTÚRBIOS DE VOZ","A EFETIVIDADE DA TERAPIA EM GRUPO PARA PACIENTES COM DISTÚRBIOS DE VOZ","LUCIANA PIMENTEL FERNANDES DE MELO","ANNA ALICE FIGUEIREDO DE ALMEIDA","2014","Fonoaudiologia","","PIVIC",""
