"Plano:","Projeto:","Avaliador:","Orientador:","Vigência:","Área:","Subárea:","Programa:","Centro:"
"REVISITANDO A CRISE ESTRUTURAL BRASILEIRA: UMA PERSPECTIVA CRÍTICA ACERCA DO PAPEL DO JUDICÁRIO NA CONCRETIZAÇÃO DOS DIREITOS HUMANOS","ANÁLISE CRÍTICA ACERCA DA TENSÃO ENTRE OS DIREITOS HUMANOS LIMITADOS ÀS GARANTIAS FORMAIS E AS DEMANDAS POR SUA CONCRETIZAÇÃO","PEDRO PARINI MARQUES DE LIMA","ENOQUE FEITOSA SOBREIRA FILHO","2015","Direito","Teoria do Direito","PIBIC",""
"DIREITOS HUMANOS E PODER JUDICIÁRIO: UMA ANÁLISE CRÍTICA-REFLEXIVA À LUZ DA HERMENÊUTICA JURÍDICA","ANÁLISE CRÍTICA ACERCA DA TENSÃO ENTRE OS DIREITOS HUMANOS LIMITADOS ÀS GARANTIAS FORMAIS E AS DEMANDAS POR SUA CONCRETIZAÇÃO","PEDRO PARINI MARQUES DE LIMA","ENOQUE FEITOSA SOBREIRA FILHO","2015","Direito","Teoria do Direito","PIBIC",""
"A RETÓRICA DOS DISCURSOS DA SEPARAÇÃO DOS PODERES","UMA PROPOSTA DE ANÁLISE RETÓRICA DA DOGMÁTICA JURÍDICA COMO TECNOLOGIA MODERNA DE NEUTRALIZAÇÃO DO DISSENSO NO ÂMBITO DA TEORIA DOS DIREITOS HUMANOS","ENOQUE FEITOSA SOBREIRA FILHO","NARBAL DE MARSILLAC FONTES","2015","Direito","Teoria do Direito","PIBIC",""
"ANÁLISE RETÓRICA DA DOGMÁTICA DOS PRINCÍPIOS CONSTITUCIONAIS À LUZ DA TEORIA DA NORMA: DOM HOMEM COMO FIM EM SI MESMO AO HOMEM COMO MEDIDA DE TODAS AS COISAS","UMA PROPOSTA DE ANÁLISE RETÓRICA DA DOGMÁTICA JURÍDICA COMO TECNOLOGIA MODERNA DE NEUTRALIZAÇÃO DO DISSENSO NO ÂMBITO DA TEORIA DOS DIREITOS HUMANOS","ENOQUE FEITOSA SOBREIRA FILHO","NARBAL DE MARSILLAC FONTES","2015","Direito","Teoria do Direito","PIBIC",""
"O ANONYMOUS","ORGANIZAÇÃO CRIMINOSA, GRUPO TERRORISTA OU, SIMPLESMENTE, MOVIMENTO SOCIAL?","MARCILIO TOSCANO FRANCA FILHO","SVEN PETERKE","2015","Direito","Direito Público","PIBIC",""
"O QUE UMA OBRA DE ARTE? - O CONCEITO DE OBRA DE ARTE EM DIREITO PBLICO COMPARADO","ASPECTOS JURÍDICOS DO MUNDO DA ARTE","SVEN PETERKE","MARCILIO TOSCANO FRANCA FILHO","2015","Direito","Direito Público","PIBIC",""
"A ARTE NA GUERRA - A PROTEÇÃO AO PATRIMÔNIO CULTURAL DURANTE OS CONFLITOS ARMADOS","ASPECTOS JURÍDICOS DO MUNDO DA ARTE","SVEN PETERKE","MARCILIO TOSCANO FRANCA FILHO","2015","Direito","Direito Público","PIBIC",""
"O EXERCÍCIO E A PLENA TUTELA DO DIREITO À PRIVACIDADE","AS NOVAS DIMENSÕES DO DIREITO À PRIVACIDADE","MARIA CREUSA DE ARAUJO BORGES","ADRIANO MARTELETO GODINHO","2015","Direito","Direito Privado","PIBIC",""
"SE O CAMPO NÃO PLANTA, A CIDADE NÃO JANTA: QUANDO AGROECOLOGIA, TRABALHO E RENDA SE ENTRELAÇAM NOS LATIFÚNDIOS IMPRODUTIVOS DO DIREITO E DO AGRONEGÓCIO","MEIO AMBIENTE, TRABALHO E SUSTENTABILIDADE NA CONSTRUÇÃO DOS DIREITOS FUNDAMENTAIS","ADRIANO MARTELETO GODINHO","BELINDA PEREIRA DA CUNHA","2015","Direito","Direito Público","PIBIC",""
"INTERSECÇÕES ENTRE MEIO AMBIENTE, GÊNERO E SUSTENTABILIDADE: A (IN)VISIBILIDADE DA QUESTÃO DE GÊNERO NAS POLÍTICAS PÚBLICAS SUSTENTÁVEIS NO SEMIÁRIDO PARAIBANO","MEIO AMBIENTE, TRABALHO E SUSTENTABILIDADE NA CONSTRUÇÃO DOS DIREITOS FUNDAMENTAIS","ADRIANO MARTELETO GODINHO","BELINDA PEREIRA DA CUNHA","2015","Direito","Direito Público","PIBIC",""
"MECANISMOS DE JUSTICIABILIDADE DO DIREITO HUMANO À ALIMENTAÇÃO - ANÁLISE DE CASOS","SECA E (IN)SEGURANÇA ALIMENTAR NO SEMIÁRIDO: IMPACTOS SOBRE O DIREITO HUMANO À ALIMENTAÇÃO","ROBSON ANTAO DE MEDEIROS","MARIA LUIZA PEREIRA DE ALENCAR MAYER FEITOSA","2015","Direito","Direitos Especiais","PIBIC",""
"ESTUDOS E REFLEXÕES SOBRE AS POLÍTICAS PÚBLICAS NACIONAIS ? REVISÃO BIBLIOGRÁFICA E DOCUMENTAL","SECA E (IN)SEGURANÇA ALIMENTAR NO SEMIÁRIDO: IMPACTOS SOBRE O DIREITO HUMANO À ALIMENTAÇÃO","ROBSON ANTAO DE MEDEIROS","MARIA LUIZA PEREIRA DE ALENCAR MAYER FEITOSA","2015","Direito","Direitos Especiais","PIBIC",""
"É POSSÍVEL A CONFIGURAÇÃO DE UMA ""SOCIEDADE ABERTA"" NA SEARA DA INTERPRETAÇÃO CONSTITUCIONAL?","AS AUDIÊNCIAS PÚBLICAS NO SUPREMO TRIBUNAL FEDERAL E A POSSIBILIDADE DE UMA SOCIEDADE ABERTA DOS INTÉRPRETES DA CONSTITUIÇÃO","ADRIANO MARTELETO GODINHO","MARIA CREUSA DE ARAUJO BORGES","2015","Direito","Direito Privado","PIBIC",""
"JUSTIÇA CONSTITUCIONAL E DIREITO INTERNACIONAL DOS DIREITOS HUMANOS","ATIVISMO JURÍDICO E JUSTIÇA TRANSNACIONAL","JOSE ERNESTO PIMENTEL FILHO","GUSTAVO RABAY GUERRA","2015","Direito","Direitos Especiais","PIBIC",""
"JUDICIALIZAÇÃO GLOBAL E DIÁLOGO DAS FONTES: A TEIA PROTETIVA DOS DIREITOS HUMANOS COMO ESTRUTURA E PROCESSO PARA A EMERGÊNCIA DE UM NOVO DIREITO COSMOPOLITA (UNIVERSALIDADE COOPERATIVA)","ATIVISMO JURÍDICO E JUSTIÇA TRANSNACIONAL","JOSE ERNESTO PIMENTEL FILHO","GUSTAVO RABAY GUERRA","2015","Direito","Direitos Especiais","PIBIC",""
"A VIOLÊNCIA CONTRA A MULHER","O PROCESSO LEGISLATIVO FEDERAL EM LEIS DE PROTEÇÃO À MULHER: INTERPRETAÇÃO HISTÓRICA E ANALÍTICA","JAQUELINE BRITO VIDAL BATISTA","JOSE ERNESTO PIMENTEL FILHO","2015","Direito","Direitos Especiais","PIBIC",""
"A PARTICIPAÇÃO POLÍTICA DA MULHER BRASILEIRA","O PROCESSO LEGISLATIVO FEDERAL EM LEIS DE PROTEÇÃO À MULHER: INTERPRETAÇÃO HISTÓRICA E ANALÍTICA","JAQUELINE BRITO VIDAL BATISTA","JOSE ERNESTO PIMENTEL FILHO","2015","Direito","Direitos Especiais","PIBIC",""
"CADEIRANTES NO CAMINHAR DA PREFEITURA MUNICIPAL DE JOÃO PESSOA - PB","CADEIRANTES: ACESSIBILIDADE DAS PESSOAS COM DEFICIÊNCIA FÍSICA","MARLENE HELENA DE OLIVEIRA FRANÇA","ROBSON ANTAO DE MEDEIROS","2015","Direito","Direitos Especiais","PIBIC",""
"CADEIRANTES NO CAMINHAR DOS TRIBUNAIS DE JUSTIÇA DO ESTADO DA PARAÍBA","CADEIRANTES: ACESSIBILIDADE DAS PESSOAS COM DEFICIÊNCIA FÍSICA","MARLENE HELENA DE OLIVEIRA FRANÇA","ROBSON ANTAO DE MEDEIROS","2015","Direito","Direitos Especiais","PIBIC",""
"PRODUÇÃO CIENTÍFICA ACERCA DO ASSÉDIO MORAL NO CAMPO DAS CIÊNCIAS HUMANAS: UM ESTUDO BIBLIOMÉTRICO","PRODUÇÃO CIENTÍFICA ACERCA DO ASSÉDIO MORAL NO CAMPO DAS CIÊNCIAS DA SAÚDE, SOCIAIS E HUMANAS: UM ESTUDO BIBLIOMÉTRICO","JOSE ERNESTO PIMENTEL FILHO","JAQUELINE BRITO VIDAL BATISTA","2015","Direito","Direitos Especiais","PIBIC",""
"ANÁLISE PARADIGMÁTICA DE ESTUDOS SOBRE NOVAS FORMAS ORGANIZACIONAIS: UM ESTUDO DAS PUBLICAÇÕES DE 2005 A 2014","ANÁLISE PARADIGMÁTICA DE ESTUDOS SOBRE NOVAS FORMAS ORGANIZACIONAIS PUBLICADOS NAS DUAS ÚLTIMAS DÉCADAS (1995 A 2014)","NELSIO RODRIGUES DE ABREU","KELLEN DA SILVA COELHO","2015","Administração","Administração de Empresas","PIBIC",""
"ANÁLISE DAS PRÁTICAS SUSTENTADAS PELOS TELEFONES CELULARES QUE PODEM MAXIMIZAR O CAPITAL SOCIAL NAS ORGANIZAÇÕES","TELEFONES CELULARES E CAPITAL SOCIAL: CONEXÕES POSSÍVEIS E IMPLICAÇÕES NO COTIDIANO DAS ORGANIZAÇÕES","NELSIO RODRIGUES DE ABREU","RENATA FRANCISCO BALDANZA","2015","Administração","Administração de Empresas","PIBIC",""
"ANÁLISE DA GERAÇÃO/MANUTENÇÃO DE CAPITAL SOCIAL COM SUPORTE DOS TELEFONES CELULARES E SUAS IMPLICAÇÕES NAS ORGANIZAÇÕES","TELEFONES CELULARES E CAPITAL SOCIAL: CONEXÕES POSSÍVEIS E IMPLICAÇÕES NO COTIDIANO DAS ORGANIZAÇÕES","NELSIO RODRIGUES DE ABREU","RENATA FRANCISCO BALDANZA","2015","Administração","Administração de Empresas","PIBIC",""
"IMPLICAÇÕES DOS CONTEÚDOS COLABORATIVOS CIRCULANTES EM REDES SOCIAIS ON-LINE: UMA NETNOGRAFIA COM CONSUMIDORES","REDES SOCIAIS ONLINE E O CONSUMO: UM ESTUDO EXPLORATÓRIO E NETNOGRÁFICO DO COMPORTAMENTO DO CONSUMIDOR","KELLEN DA SILVA COELHO","NELSIO RODRIGUES DE ABREU","2015","Administração","Administração de Empresas","PIBIC",""
"IMPLICAÇÕES DOS CONTEÚDOS COLABORATIVOS CIRCULANTES EM REDES SOCIAIS ON-LINE: UMA NETNOGRAFIA COM EMPRESÁRIOS","REDES SOCIAIS ONLINE E O CONSUMO: UM ESTUDO EXPLORATÓRIO E NETNOGRÁFICO DO COMPORTAMENTO DO CONSUMIDOR","KELLEN DA SILVA COELHO","NELSIO RODRIGUES DE ABREU","2015","Administração","Administração de Empresas","PIBIC",""
"A GOVERNANÇA COLABORATIVA EM AÇÃO: UM ESTUDO SOBRE OS CONSÓRCIOS PÚBLICOS INTERMUNICIPAIS NO ESTADO DA PARAÍBA","OS MECANISMOS DE GOVERNANÇA COLABORATIVA DAS POLÍTICAS PÚBLICAS","MARIA ANGELUCE SOARES PERONICO BARBOTIN","JAMES BATISTA VIEIRA","2015","Administração","Administração Pública","PIBIC",""
"UM ESTUDO DAS REPRESENTAÇÕES SOCIAIS DO CONSUMO POPULAR EM MUNICÍPIOS DE PEQUENO PORTE DA PARAÍBA","A REPRESENTAÇÃO SOCIAL DO CONSUMO NA BASE DA PIRÂMIDE BRASILEIRA","ALDO LEONARDO CUNHA CALLADO","MARIA ANGELUCE SOARES PERONICO BARBOTIN","2015","Administração","Administração de Setores Específicos","PIBIC",""
"MENSURANDO A SUSTENTABILIDADE EMPRESARIAL EM AGROINDÚSTRIAS PARAIBANAS","MENSURANDO A SUSTENTABILIDADE EMPRESARIAL EM AGROINDÚSTRIAS","MARIA ANGELUCE SOARES PERONICO BARBOTIN","ALDO LEONARDO CUNHA CALLADO","2015","Administração","Administração de Setores Específicos","PIBIC",""
"MENSURANDO A SUSTENTABILIDADE EMPRESARIAL EM AGROINDÚSTRIAS PERNAMBUCANAS","MENSURANDO A SUSTENTABILIDADE EMPRESARIAL EM AGROINDÚSTRIAS","MARIA ANGELUCE SOARES PERONICO BARBOTIN","ALDO LEONARDO CUNHA CALLADO","2015","Administração","Administração de Setores Específicos","PIBIC",""
"UM ESTUDO COM BASE EM VALUE RELEVANCE NA OFERTA PÚBLICA INICIAL (IPO) NAS COMPANHIAS ABERTAS BRASILEIRAS","QUALIDADE DA INFORMAÇÃO E OFERTA PÚBLICA INICIAL NAS COMPANHIAS ABERTAS BRASILEIRAS","MARIA DAS GRAÏ¿½AS DE ALMEIDA BAPTISTA","WENNER GLAUCIO LOPES LUCENA","2015","Administração","Ciências Contábeis","PIBIC",""
"EDUCAÇÃO CONTÁBIL EM CAMPINA GRANDE: UMA PESQUISA NO ENSINO TÉCNICO PROFISSIONALIZANTE DO COLÉGIO ALFREDO DANTAS","HISTORIANDO A EDUCAÇÃO PROFISSIONAL NA PARAÍBA: UM ESTUDO SOBRE O ENSINO DE CONTABILIDADE","WENNER GLAUCIO LOPES LUCENA","JOSE JASSUIPE DA SILVA MORAIS","2015","Administração","Ciências Contábeis","PIBIC",""
"OS NÍVEIS DE GOVERNANÇA CORPORATIVA DAS EMPRESAS NA BM&FBOVESPA","GOVERNANÇA CORPORATIVA E ASSIMETRIA DE INFORMAÇÃO NO MERCADO BRASILEIRO DE CAPITAIS","WENNER GLAUCIO LOPES LUCENA","ORLEANS SILVA MARTINS","2015","Administração","Ciências Contábeis","PIBIC",""
"A ASSIMETRIA DE INFORMAÇÃO NAS EMPRESAS DA BM&FBOVESPA","GOVERNANÇA CORPORATIVA E ASSIMETRIA DE INFORMAÇÃO NO MERCADO BRASILEIRO DE CAPITAIS","WENNER GLAUCIO LOPES LUCENA","ORLEANS SILVA MARTINS","2015","Administração","Ciências Contábeis","PIBIC",""
"ANÁLISE DAS CARACTERÍSTICAS INSTITUCIONAIS DAS EMPRESAS FAMILIARES BRASILEIRAS","ANÁLISE DA EVIDENCIAÇAO CONTÁBIL DAS EMPRESAS FAMILIARES BRASILEIRAS","WENNER GLAUCIO LOPES LUCENA","EDILSON PAULO","2015","Administração","Ciências Contábeis","PIBIC",""
"ANÁLISE DA QUALIDADE DA AUDITORIA NAS EMPRESAS FAMILIARES BRASILEIRAS","ANÁLISE DA EVIDENCIAÇAO CONTÁBIL DAS EMPRESAS FAMILIARES BRASILEIRAS","WENNER GLAUCIO LOPES LUCENA","EDILSON PAULO","2015","Administração","Ciências Contábeis","PIBIC",""
"ESTIMAÇÕES DAS DEMONSTRAÇÕES FINANCEIRAS COM MODELOS ECONOMETRICOS DE EQUAÇÕES SIMULTÂNEAS","ANÁLISE MACROECONOMICA DAS DEMONSTRAÇÕES FINANCEIRAS E DESEMPENHO DE EMPRESAS LISTADAS NA BM&FBOVESPA: ESTIMAÇÕES POR MODELOS ECONOMÉTRICOS","IGNACIO TAVARES DE ARAUJO JUNIOR","SINEZIO FERNANDES MAIA","2015","Economia","Métodos Quantitativos em Economia","PIBIC",""
"ESTIMAÇÕES DAS DEMONSTRAÇÕES FINANCEIRAS COM MODELOS DE VETORES AUTOREGRESSIVOS","ANÁLISE MACROECONOMICA DAS DEMONSTRAÇÕES FINANCEIRAS E DESEMPENHO DE EMPRESAS LISTADAS NA BM&FBOVESPA: ESTIMAÇÕES POR MODELOS ECONOMÉTRICOS","IGNACIO TAVARES DE ARAUJO JUNIOR","SINEZIO FERNANDES MAIA","2015","Economia","Métodos Quantitativos em Economia","PIBIC",""
"COMPORTAMENTO DE RISCO DOS ESTUDANTES DO ENSINO MÉDIO DE JOÃO PESSOA: OS IMPACTOS DO USO DE DROGAS LÍCITAS E ILÍCITAS","COMPORTAMENTO DE RISCO DOS JOVENS EM JOÃO PESSOA","SINEZIO FERNANDES MAIA","ADRIANO NASCIMENTO DA PAIXÃO","2015","Economia","Métodos Quantitativos em Economia","PIBIC",""
"TESTANDO QUEBRAS ESTRUTURAIS EM UMA REGRA DE POLÍTICA MONETÁRIA COM REGRESSORES ENDÓGENOS: UM ESTUDO EMPÍRICO PARA O BRASIL","MUDANÇAS ESTRUTURAIS NA FUNÇÃO DE REAÇÃO DO BANCO CENTRAL DO BRASIL NO PERÍODO DE METAS DE INFLAÇÃO","IVAN TARGINO MOREIRA","EDILEAN KLEBER DA SILVA BEJARANO ARAGON","2015","Economia","Economia Monetária e Fiscal","PIBIC",""
"DESEMPENHO E EVOLUÇÃO DO SETOR EXPORTADOR PARAIBANO ENTRE 2000-2013","DESEMPENHO E EVOLUÇÃO DO SETOR EXPORTADOR PARAIBANO","IVAN TARGINO MOREIRA","MARCIA BATISTA DA FONSECA","2015","Economia","Economia Internacional","PIBIC",""
"ANÁLISE DOS INDICADORES DO MERCADO DE TRABALHO NO BRASIL","CONJUNTURA RECENTE DO MERCADO DE TRABALHO BRASILEIRO","SINEZIO FERNANDES MAIA","PAULO AGUIAR DO MONTE","2015","Economia","Economia dos Recursos Humanos","PIBIC",""
"COMPORTAMENTO DE RISCO DOS ESTUDANTES DE JOÃO PESSOA: OS IMPACTOS DA GRAVIDEZ PRECOCE NA ADOLESCÊNCIA NA PERSPECTIVA DO MERCADO DE TRABALHO","COMPORTAMENTO DE RISCO DOS JOVENS EM JOÃO PESSOA","ADRIANO NASCIMENTO DA PAIXÃO","MERCIA SANTOS DA CRUZ","2015","Economia","Economia do Bem-Estar Social","PIBIC",""
"EFEITOS DA EXPANSÃO DA ATIVIDADE TURÍSTICA NA PARAÍBA SOBRE O EMPREGO, POBREZA E DESIGUALDADE DE RENDA","ECONOMIA DO TURISMO NA PARAÍBA: POSSÍVEIS CENÁRIOS E IMPACTOS","SINEZIO FERNANDES MAIA","IGNACIO TAVARES DE ARAUJO JUNIOR","2015","Economia","Métodos Quantitativos em Economia","PIBIC",""
"CONCENTRAÇÃO E ESPECIALIZAÇÃO DA INDÚSTRIA DE TRANSFORMAÇÃO E EXTRATIVA DO ESTADO DE SANTA CATARINA, NO PERÍODO DE 1994-2012.","A DINÂMICA DO EMPREGO INDUSTRIAL NOS ESTADOS DAS REGIÕES SUDESTE E SUL DO BRASIL, NO PERÍODO DE 1994-2010.","IVAN TARGINO MOREIRA","MAGNO VAMBERTO BATISTA DA SILVA","2015","Economia","Economia Regional e Urbana","PIBIC",""
"PERFIL E EVOLUÇÃO DA AGRICULTURA FAMILIAR PARAIBANA: UMA VISÃO DE CONJUNTO","A ORGANIZAÇÃO DA PRODUÇÃO E DO TRABALHO NA AGRICULTURA FAMILIAR PARAIBANA (1995-2006)","MARCIA BATISTA DA FONSECA","IVAN TARGINO MOREIRA","2015","Economia","Economias Agrária e dos Recursos Naturais","PIBIC",""
"PERCEPÇÃO AMBIENTAL DOS AGENTES EM RELAÇÃO AO ESTUÁRIO DO RIO PARAÍBA","PERCEPÇÃO AMBIENTAL DOS AGENTES EM RELAÇÃO AO ESTUÁRIO DO RIO PARAÍBA","IVAN TARGINO MOREIRA","MARCIA BATISTA DA FONSECA","2015","Economia","Economias Agrária e dos Recursos Naturais","PIBIC",""
"VALORAÇÃO DAS ÁREAS DE MANGUE DO ESTUÁRIO DO RIO PARAÍBA","DIAGNÓSTICO E VALORAÇÃO DE SERVIÇOS AMBIENTAIS DÁS ÁREAS DE MANGUE DO ESTUÁRIO DO RIO PARAÍBA","SINEZIO FERNANDES MAIA","ADRIANO NASCIMENTO DA PAIXÃO","2015","Economia","Economias Agrária e dos Recursos Naturais","PIBIC",""
"VALORAÇÃO ECONÔMICA DO PARQUE ESTADUAL DA AREIA VERMELHA","ESTRATÉGIAS DE CONSERVAÇÃO AMBIENTAL: CERTIFICAÇÃO AMBIENTAL E PAGAMENTO PELOS SERVIÇOS AMBIENTAIS DO PARQUE ESTADUAL DA AREIA VERMELHA","ALESSIO TONY CAVALCANTI DE ALMEIDA","ADRIANO FIRMINO VALDEVINO DE ARAÚJO","2015","Economia","Economias Agrária e dos Recursos Naturais","PIBIC",""
"APLICAÇÃO DO MÉTODO DE AVALIAÇÃO CONTINGENTE PARA ESTIMAR A DISPOSIÇÃO A PAGAR A POR PRODUTOS FORNECIDOS POR ESTABELECIMENTOS COM CERTIFICAÇÃO AMBIENTAL","ESTRATÉGIAS DE CONSERVAÇÃO AMBIENTAL: CERTIFICAÇÃO AMBIENTAL E PAGAMENTO PELOS SERVIÇOS AMBIENTAIS DO PARQUE ESTADUAL DA AREIA VERMELHA","ALESSIO TONY CAVALCANTI DE ALMEIDA","ADRIANO FIRMINO VALDEVINO DE ARAÚJO","2015","Economia","Economias Agrária e dos Recursos Naturais","PIBIC",""
"A ARQUITETURA NEOCOLONIAL HISPANO-AMERICANA NA CIDADE DE JOÃO PESSOA: UM OLHAR SOBRE OS ELEMENTOS FORMAIS, MATERIAIS E TÉCNICAS CONSTRUTIVAS","A ARQUITETURA NEOCOLONIAL NA PAISAGEM URBANA DE JOÃO PESSOA NO SÉCULO XX","JOSE AUGUSTO RIBEIRO DA SILVEIRA","IVAN CAVALCANTI FILHO","2015","Arquitetura e Urbanismo","Fundamentos de Arquitetura e Urbanismo","PIBIC",""
"A RELAÇÃO DO MODELO CONVENTUAL FRANCISCANO NORDESTINO COM OS ESTATUTOS DE PROVÍNCIAS PORTUGUESAS DURANTE O PERÍODO COLONIAL","A MORFOLOGIA DA ARQUITETURA FRANCISCANA NO NORDESTE DO BRASIL COLONIAL","JOSE AUGUSTO RIBEIRO DA SILVEIRA","IVAN CAVALCANTI FILHO","2015","Arquitetura e Urbanismo","Fundamentos de Arquitetura e Urbanismo","PIBIC",""
"O NORTE OFICINA DE CRIAÇÃO (PE)/FGMF (SP)","A CASA CONTEMPORÂNEA BRASILEIRA","JOSE AUGUSTO RIBEIRO DA SILVEIRA","MARCIO COTRIM CUNHA","2015","Arquitetura e Urbanismo","Fundamentos de Arquitetura e Urbanismo","PIBIC",""
"ANÁLISE DA QUALIDADE DE VIDA NAS BORDAS INTRAURBANAS DE JOÃO PESSOA.","URBAN SPRAWL, PADRÕES DE DISPERSÃO E FRAGMENTAÇÃO: ESTUDO SOBRE A PERIFERIZAÇÃO E DINÂMICA DAS BORDAS INTRAURBANAS NA CIDADE DE JOÃO PESSOA-PB, BRASIL.","MARCIO COTRIM CUNHA","JOSE AUGUSTO RIBEIRO DA SILVEIRA","2015","Arquitetura e Urbanismo","Fundamentos de Arquitetura e Urbanismo","PIBIC",""
"ARQUITETURA RESIDENCIAL E MODO DE MORAR: REGISTROS DA DÉCADA DE 1960 EM JOÃO PESSOA","QUADRO DA ARQUITETURA RESIDENCIAL EM JOÃO PESSOA: HISTÓRIA, FORMA E MODO DE MORAR","SOLANGE MARIA LEDER","MARIA BERTHILDE DE BARROS LIMA E MOURA FILHA","2015","Arquitetura e Urbanismo","Fundamentos de Arquitetura e Urbanismo","PIBIC",""
"ARQUITETURA RESIDENCIAL E MODO DE MORAR: REGISTROS DA DÉCADA DE 1970 EM JOÃO PESSOA","QUADRO DA ARQUITETURA RESIDENCIAL EM JOÃO PESSOA: HISTÓRIA, FORMA E MODO DE MORAR","SOLANGE MARIA LEDER","MARIA BERTHILDE DE BARROS LIMA E MOURA FILHA","2015","Arquitetura e Urbanismo","Fundamentos de Arquitetura e Urbanismo","PIBIC",""
"AVALIANDO A MOBILIDADE NO ENTORNO DO CAMPUS I DA UFPB","ESTUDO DE MOBILIDADE URBANA E TRANSPORTE NÃO-MOTORIZADO","SOLANGE MARIA LEDER","ANGELINA DIAS LEAO COSTA","2015","Arquitetura e Urbanismo","Tecnologia de Arquitetura e Urbanismo","PIBIC",""
"VARIAÇÃO DE TEMPERATURA SUPERFICIAL EM PAREDES (ESPESSURA 14 CM): ESTUDO COMPARATIVO UTILIZANDO BLOCOS MACIÇOS DE CONCRETO CONVENCIONAL, DE CONCRETO EVA E DE SOLO CIMENTO","AVALIAÇÃO DO DESEMPENHO TÉRMICO DE PAREDES EXECUTADAS COM DIFERENTES MATERIAIS EM CONDIÇÕES VARIÁVEIS DE OSCILAÇÕES DE TEMPERATURAS SUPERFICIAIS","SOLANGE MARIA LEDER","ALUISIO BRAZ DE MELO","2015","Arquitetura e Urbanismo","Tecnologia de Arquitetura e Urbanismo","PIBIC",""
"A NATALIDADE NO SEMIÁRIDO","O POTENCIAL DAS ESTATÍSTICAS VITAIS PARA A CONSTRUÇÃO DE INDICADORES DE MORTALIDADE E DE NATALIDADE NO SEMIÁRIDO BRASILEIRO","MARIA DE FATIMA FERREIRA RODRIGUES","NEIR ANTUNES PAES","2015","Demografia","Componentes da Dinâmica Demográfica","PIBIC",""
"CARACTERIZAÇÃO DOS GRUPOS DE PESQUISA EM INTELIGÊNCIA ORGANIZACIONAL","CARACTERIZAÇÃO E EXPECTATIVAS DOS GRUPOS DE PESQUISA EM INTELIGÊNCIA ORGANIZACIONAL: FORMAÇÃO DE REDES DE COOPERAÇÃO","EDVALDO CARVALHO ALVES","EMEIDE NOBREGA DUARTE","2015","Ciência da Informação","Teoria da Informação","PIBIC",""
"GESTÃO DE TECNOLOGIAS INTELECTUAIS: PORTAL LTI E BLOG DE OLHO NA CI","AÇÃO DE PESQUISA - ENSINO - EXTENSÃO NO LABORATÓRIO DE TECNOLOGIAS INTELECTUAIS - LTI","IZABEL FRANÇA DE LIMA","ISA MARIA FREIRE","2015","Ciência da Informação","Biblioteconomia","PIBIC",""
"AVALIAÇÃO E SELEÇÃO DE SISTEMA DE GERENCIAMENTO DE CONTEÚDO PARA CONCEPÇÃO DE WEBSITES POR PESSOAS NÃO ESPECIALIZADAS","ANÁLISE DE SISTEMA DE GERENCIAMENTO DE CONTEÚDO","ELIANE BEZERRA PAIVA","MARCKSON ROBERTO FERREIRA DE SOUSA","2015","Ciência da Informação","Teoria da Informação","PIBIC",""
"ANÁLISE DE PERIÓDICOS ELETRÔNICOS COMO FONTE DE INFORMAÇÃO INDÍGENA","ACESSO A FONTES DE INFORMAÇÃO INDÍGENA NA INTERNET: EM FOCO OS PERIÓDICOS DA ÁREA DE ANTROPOLOGIA.","WAGNER JUNQUEIRA DE ARAUJO","ELIANE BEZERRA PAIVA","2015","Ciência da Informação","Biblioteconomia","PIBIC",""
"ANALISANDO A ARQUITETURA DA INFORMAÇÃO DOS WEBSITES DE EDITORA UNIVERSITÁRIAS","AVALIAÇÃO DE WEBSITES DE EDITORAS UNIVERSITÁRIAS DO NORDESTE NA PERSPECTIVA DOS ESTUDOS DE USABILIDADE E ARQUITETURA DA INFORMAÇÃO","EMEIDE NOBREGA DUARTE","IZABEL FRANÇA DE LIMA","2015","Ciência da Informação","Biblioteconomia","PIBIC",""
"DESVENDANDO A ADOÇÃO DAS PUBLICAÇÕES AMPLIADAS NO CENÁRIO CIENTÍFICO BRASILEIRO.","INVESTIGANDO AS PUBLICAÇÕES AMPLIADAS NO CENÁRIO CIENTÍFICO BRASILEIRO","IZABEL FRANÇA DE LIMA","GUILHERME ATAIDE DIAS","2015","Ciência da Informação","Biblioteconomia","PIBIC",""
"LABORATÓRIO DE TECNOLOGIAS INTELECTUAIS (LTI) : UM ESTUDO PRÁTICO DE GESTÃO","SEGURANÇA EM ARQUIVOS DIGITAIS: UM ESTUDO SOBRE PROTEÇÃO E CRIPTOGRAFIA EM ARQUIVOS DIGITAIS","ELIANE BEZERRA PAIVA","WAGNER JUNQUEIRA DE ARAUJO","2015","Ciência da Informação","Arquivologia","PIBIC",""
"ESTUDO SOBRE O MODELO DE NEGÓCIO DAS AUTORIDADES CERTIFICADORAS","ESTUDO SOBRE CERTIFICADOS DIGITAIS","ELIANE BEZERRA PAIVA","WAGNER JUNQUEIRA DE ARAUJO","2015","Ciência da Informação","Arquivologia","PIBIC",""
